date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:56:04	734/734	---M--	200	added ('OK')	image/png	etag:%222de-5367b9f1e6580%22	http://hrh.name/hypermedia/images/tv.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/tv.png	(from http://hrh.name/hypermedia/devices.php)
01:56:05	2790/2790	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:22%20GMT	http://hrh.name/hypermedia/devices.php?category=5	/home/hrh/websites/timm/hrh.name/hypermedia/devicesaa07.html	(from http://hrh.name/hypermedia/devices.php)
01:56:05	1102/1102	---M--	200	added ('OK')	image/png	etag:%2244e-5367b9f987780%22	http://hrh.name/hypermedia/images/outlet.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/outlet.png	(from http://hrh.name/hypermedia/devices.php)
01:56:06	45079/45079	---M--	200	added ('OK')	image/jpeg	etag:%22b017-536720800e000%22	http://hrh.name/hypermedia/images/4.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/4.jpg	(from http://hrh.name/hypermedia/innovation.php)
01:56:06	16838/16838	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:23%20GMT	http://hrh.name/hypermedia/device.php?id=1	/home/hrh/websites/timm/hrh.name/hypermedia/device681a.html	(from http://hrh.name/hypermedia/devices.php)
01:56:06	3051/3051	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:24%20GMT	http://hrh.name/hypermedia/sl.php?promo=1	/home/hrh/websites/timm/hrh.name/hypermedia/sl9602.html	(from http://hrh.name/hypermedia/sl.php)
01:56:07	3088/3088	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:24%20GMT	http://hrh.name/hypermedia/sl.php?category=1	/home/hrh/websites/timm/hrh.name/hypermedia/sl7a81.html	(from http://hrh.name/hypermedia/sl.php)
01:56:07	1260/1260	---M--	200	added ('OK')	image/png	etag:%224ec-5367c382ef780%22	http://hrh.name/hypermedia/images/sltv.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/sltv.png	(from http://hrh.name/hypermedia/sl.php)
01:56:07	2600/2600	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:25%20GMT	http://hrh.name/hypermedia/sl.php?category=2	/home/hrh/websites/timm/hrh.name/hypermedia/sl9297.html	(from http://hrh.name/hypermedia/sl.php)
01:56:08	75765/75765	---M--	200	added ('OK')	image/jpeg	etag:%22127f5-5367137449880%22	http://hrh.name/hypermedia/images/3.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/3.jpg	(from http://hrh.name/hypermedia/)
01:56:08	2600/2600	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:26%20GMT	http://hrh.name/hypermedia/sl.php?category=3	/home/hrh/websites/timm/hrh.name/hypermedia/sldb58.html	(from http://hrh.name/hypermedia/sl.php)
01:56:08	5590/5590	---M--	200	added ('OK')	image/png	etag:%2215d6-5367c39049700%22	http://hrh.name/hypermedia/images/health.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/health.png	(from http://hrh.name/hypermedia/sl.php)
01:56:09	1778/1778	---M--	200	added ('OK')	image/png	etag:%226f2-5367c3aafd600%22	http://hrh.name/hypermedia/images/slhome.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/slhome.png	(from http://hrh.name/hypermedia/sl.php)
01:56:09	31210/31210	---M--	200	added ('OK')	image/png	etag:%2279ea-5367bf43bf280%22	http://hrh.name/hypermedia/images/lg-g5-titan.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/lg-g5-titan.png	(from http://hrh.name/hypermedia/devices.php)
01:56:09	2600/2600	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:26%20GMT	http://hrh.name/hypermedia/sl.php?category=4	/home/hrh/websites/timm/hrh.name/hypermedia/sl3eca.html	(from http://hrh.name/hypermedia/sl.php)
01:56:09	1022/1022	---M--	200	added ('OK')	image/png	etag:%223fe-5367c3b0b6380%22	http://hrh.name/hypermedia/images/personal.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/personal.png	(from http://hrh.name/hypermedia/sl.php)
01:56:10	2720/2720	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:27%20GMT	http://hrh.name/hypermedia/onesl.php?id=1	/home/hrh/websites/timm/hrh.name/hypermedia/onesl681a.html	(from http://hrh.name/hypermedia/sl.php)
